189.6182083,9.897916667
193.7232083,-1.379388889
197.776,1.381222222
258.6569583,27.3732861
220.6321667,1.1820361
205.0505417,20.2054306
247.1692917,20.7628222
206.7595,-0.7019472
221.8249167,4.0201333
201.9909167,24.0727111
236.2844167,24.4794861
226.6322917,11.530475
258.7915417,29.7652889
221.0317917,-1.0313278
241.7125417,8.8437528
237.7133333,11.0719278
242.7735417,8.7431722
230.1173333,21.0110111
230.3870417,0.54785
212.3958333,12.4492583
244.7460833,26.5000917
215.195375,10.0351083
208.948875,18.3327139
214.809125,-1.8368417
248.54925,21.8903
207.2920417,21.3690806
253.2026667,17.7293694
223.7003333,22.1568361
217.7729583,34.4549639
205.2355833,11.1791583
202.984625,7.544675
232.5450833,20.3409528
238.609,19.6175111
228.3370833,10.9687056
229.0042083,13.7625222
233.2498333,-0.66225
218.4675417,2.4538806
219.245375,22.627025
226.5800417,4.9316389
205.3925,1.6993556
227.98325,4.1341667
231.6588333,6.2340333
206.2229583,29.7554556
222.1159167,28.1832056
203.0495833,3.2656417
238.1793333,25.8747861
222.8282083,-1.0795
237.7642083,16.8901556
256.10325,25.3768472
239.3614583,24.3544889
202.2235833,-2.411575
253.6535417,22.4593889
206.4457083,-1.99455
217.5165,14.7319
234.3142917,7.357975
232.6034167,24.3202833
207.1319583,17.3608167
237.0592083,20.4857222
208.2075833,-3.2317389
207.8987917,28.6707778
202.8565417,2.9265417
240.8714167,9.0384194
216.3999167,-2.6595611
230.6847917,-0.5702639
236.1010833,14.1562583
241.892625,16.0715111
249.5432917,15.0161833
244.881625,12.6456944
260.8612083,26.3488278
220.1227083,19.1335167
219.12475,6.5855361
221.0552917,0.8102694
201.4010417,23.4732833
214.4231667,25.6172278
231.017625,13.7382056
233.1212917,16.163825
218.9206667,35.0571111
216.6430417,20.7267722
239.2507083,10.3116028
213.9649167,12.0791694
254.805125,21.0210667
218.209,0.2989917
217.3604167,1.3316667
238.5957083,30.5373333
247.1617917,6.6497611
222.2220417,19.0349389
206.0359167,15.3569583
244.092125,5.024375
234.112875,14.6214306
202.6811667,18.0669889
220.970625,6.0925444
223.0535833,2.5906528
255.7259583,24.5615722
211.019375,3.2344028
210.9252917,12.8812722
241.2550417,-1.2057472
204.6819167,20.5452222
218.223,2.7191611
219.2700417,7.135475
216.35875,8.4551278
207.0828333,18.3238389
229.7552917,4.3968333
226.7301667,2.6255611
246.6216667,28.9826611
215.858,13.0501972
233.749,13.4503944
231.0170833,8.2775833
243.696,20.9841583
203.239375,22.1433083
203.5523333,12.3390861
246.6104167,27.8590278
219.0208333,21.5442361
219.4659583,23.3870417
254.7588333,27.159775
205.1676667,28.2244889
245.0636667,-0.1978611
235.9450833,17.0079056
236.29125,16.6088639
210.8297083,9.0474722
228.687125,21.2388278
212.7970417,12.2937222
210.44725,27.8263972
217.9185417,-7.412075
201.6235833,-0.642388889
203.52575,19.67677778
205.513,13.67288889
210.6316667,1.808361111
211.17375,2.596527778
211.9724583,12.68638889
212.5461667,13.48355556
213.102125,16.55291667
215.6134583,22.26619444
216.1623333,9.286055556
217.6809167,29.26169444
217.733,0.231055556
217.8776667,14.61472222
218.82175,-0.770166667
218.8989583,-0.729833333
219.9204167,18.44380556
220.0072917,0.362972222
220.0675417,0.444305556
221.5030417,0.414222222
230.8447083,30.24841667
231.5577083,20.72694444
248.1224583,19.07775
244.118,6.3598
208.5905833,28.01144444
212.7825833,27.97397222
212.937375,27.96894444
213.297375,28.04066667
213.5133333,27.96694444
224.6019167,28.66480556
226.5775417,27.97333333
227.5690833,-2.685444444
228.58525,23.68447222
229.9296667,26.16005556
230.1981667,30.03569444
234.9445,27.9975
234.9447083,28.03952778
235.0673333,28.00283333
235.0802083,28.01619444
235.7600833,28.02763889
203.9725417,11.50130556
206.6920417,-0.530944444
210.7319167,8.014972222
218.9720417,11.49702778
227.810375,6.128027778
229.0125417,2.991
230.2630833,1.528916667
233.5709583,16.26305556
238.2580833,15.54405556
243.7681667,13.66783333
244.2739583,18.12063889
246.0587083,0.487777778
247.5955,8.3055
265.3510833,25.88875
202.1635,-3.766
207.7496,29.424
231.2588,8.5622
242.9129,2.4856
244.6801,8.7185
354.0436667,-0.9707972
338.41075,-1.1937611
339.8562917,0.7271389
355.0146667,14.0492389
337.0315833,0.5906417
358.5160417,15.9417972
334.8405833,14.6906417
333.1335833,2.200025
341.221125,13.7754583
317.5789167,0.3691111
327.9659583,-0.2864167
318.1057917,-0.0281389
334.2737917,-0.2187889
335.2117083,0.3331
349.2542083,0.5349028
357.9700417,16.0135861
339.2219167,0.4341667
329.7707083,5.1293778
334.7155417,-1.0497611
356.8773333,0.3850833
353.2322083,14.321225
327.72975,-1.0777222
347.319875,0.1673833
328.6886667,0.0726944
355.5289167,0.6039167
318.6469583,0.2926111
346.056125,-1.197
351.9222917,-0.46775
330.036125,0.2958139
353.618625,-0.8688056
340.5271667,0.4233056
328.0670833,10.6812333
352.7032917,29.383625
350.0275,-0.3061944
343.1935,14.4238528
353.09825,1.0482278
347.5015417,-0.7241667
318.94675,0.5232778
325.7522083,-0.3401667
317.7734167,-1.9344833
336.2882917,-0.2352278
339.749125,0.9399111
343.2394167,20.7736722
356.5064583,-0.6486667
335.56675,-0.0682222
322.5372917,0.4361139
333.2145833,-0.708525
317.9917083,0.8840556
336.622,-1.1656944
356.1395833,16.8879111
334.1834167,0.2300333
330.277625,3.035475
348.0685,1.0143417
330.6115417,15.16455
339.7815,0.5062778
338.3651667,-1.1178889
353.729375,-0.1728056
339.7091667,-0.4505
341.3511667,0.4040556
319.868,10.4851667
332.920875,0.1885833
319.5530417,-0.0640833
335.0770833,-1.0297472
351.3093333,26.4798917
326.980875,1.1320278
357.829,6.4019222
319.9662083,-0.67225
346.8972917,0.5303889
331.0746667,1.1957778
337.1814167,1.1756111
359.2149167,0.3925833
333.9859583,26.1081694
347.662,18.9221389
334.1852917,-0.2805833
348.9440417,-0.3994722
337.256875,14.9525
338.050125,0.2106667
338.2297917,29.5089
316.5156,4.1173
334.8034,11.2278
344.8146,20.1917
353.6355,13.2209
337.4314,16.4215
321.0583333,1.000722222
324.862875,2.339916667
329.4640833,26.99205556
333.477875,9.194277778
339.9064583,16.28783333
346.504125,13.04033333
350.1473333,14.80838889
350.3492917,13.91486111
352.0088333,13.76255556
334.1193,19.88
359.8867,-1.8651
