t1_name,t1_redshift,t1_radeg,t1_decdeg,t1_japermag3,t1_japermag3err,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_z,mag_g,mag_r,mag_w1,mag_w2,mag_z,dist_arcsec
SDSSJ133043.47+180401.1  ,4.888,202.6811667,18.0669889,,,0.058207,1490.5946,452.68735,3.493595,0.770559,39.838215,1.130301,7.294438,8.634002,5.141468,25.587559,22.367016,20.34252,20.15947,20.722282,0.12373692127975343
SDSSJ144352.94+060533.1  ,4.889,220.970625,6.0925444,19.325914,0.159445,0.053381,1988.2863,502.5297,3.548956,0.781399,132.20897,2.196727,10.365076,8.977766,9.033111,25.681526,21.64556,19.96107,20.117079,20.110407,0.16400607463754516
SDSSJ145212.86+023526.3  ,4.896,223.0535833,2.5906528,19.347157,0.06358,0.092784,1568.7561,287.22073,3.428952,0.749034,66.16171,2.412305,8.432734,8.791577,9.492101,25.081324,21.543919,20.18508,20.139833,20.056595,0.15561888100564963
SDSSJ170254.22+243341.6  ,4.899,255.7259583,24.5615722,19.38196,0.192775,0.254757,856.06384,444.88135,3.739974,0.994307,58.437572,2.433884,14.839195,15.667807,10.012589,23.984684,21.53425,19.571474,19.51248,19.998634,0.13393930185094144
SDSSJ140404.65+031403.8  ,4.9  ,211.019375,3.2344028,18.28206,0.06317,0.023028,695.6214,235.5939,2.718165,0.635026,46.026474,4.965979,23.537334,24.778614,21.838154,26.594366,20.759989,19.070606,19.014807,19.15196,0.06546924593578818
SDSSJ140342.07+125252.5  ,4.913,210.9252917,12.8812722,17.945332,0.030874,0.167148,873.4812,239.11627,2.78945,0.719842,45.18241,4.135322,34.66389,31.045677,20.010973,24.442244,20.958727,18.650307,18.769997,19.24683,0.09485038936024763
SDSSJ160501.20-011220.6  ,4.922,241.2550417,-1.2057472,18.178259,0.053721,,,,,,,,,,,,,,,,
SDSSJ133843.66+203242.8  ,4.925,204.6819167,20.5452222,,,0.159125,2064.795,480.1302,3.550272,0.803323,166.28886,1.696662,10.460145,13.697999,7.620899,24.495655,21.926012,19.951157,19.658358,20.294985,0.046493533674115885
SDSSJ143253.52+024308.9  ,4.928,218.223,2.7191611,20.404343,0.167855,0.048628,1033.3597,398.59735,3.528915,0.732949,74.88455,0.637283,4.415219,3.573182,3.45843,25.782774,22.98917,20.887619,21.117363,21.152803,0.14350868738620512
SWJ143704.81+070807.71   ,4.93 ,219.2700417,7.135475,18.449081,0.077645,0.39806,1778.4932,454.7954,2.877957,0.698775,107.647545,5.548673,24.812057,24.903763,22.4964,23.500128,20.639526,19.013344,19.009338,19.119717,0.08798215246939194
SDSSJ142526.09+082718.4  ,4.938,216.35875,8.4551278,18.20822,0.053856,0.034602,1242.8522,375.76135,2.897005,0.711449,88.37835,5.487636,34.774082,34.921337,26.79784,26.152235,20.651537,18.64686,18.642273,18.92975,0.007802987434383609
SDSSJ134819.87+181925.8  ,4.94 ,207.0828333,18.3238389,18.181593,0.058036,0.298994,1916.8005,317.79376,2.832794,0.707926,81.65078,4.81841,33.280334,33.021988,20.734632,23.810843,20.79274,18.69453,18.702991,19.20826,0.0716731408231417
SWJ151901.27+042348.60   ,4.94 ,229.7552917,4.3968333,18.556776,0.08552,0.078864,1971.021,628.2732,2.814337,0.676176,136.78246,2.155413,22.967558,23.951933,11.52091,25.257805,21.666174,19.097214,19.05165,19.846283,0.05917945596995004
SDSSJ150655.23+023732.0  ,4.955,226.7301667,2.6255611,,,0.005284,1042.9875,409.3975,3.420953,0.759082,114.53023,0.878141,6.444052,5.479248,4.677279,28.1926,22.641088,20.477102,20.653198,20.825016,0.28677564499714303
SDSSJ162629.19+285857.5  ,4.995,246.6216667,28.9826611,18.678822,0.076785,0.079571,994.74475,271.24207,4.075487,1.101075,50.47346,2.502156,18.164288,19.394157,13.106021,25.248112,21.504213,19.351954,19.280823,19.706324,0.05637599678391021
SDSSJ142325.92+130300.7  ,5.021,215.858,13.0501972,18.380306,0.058194,0.097937,1397.9635,486.5822,2.907633,0.736151,82.19381,3.835366,29.199104,26.232166,20.054186,25.02263,21.040483,18.836576,18.952915,19.244488,0.04711057881718336
SDSSJ153459.75+132701.4  ,5.044,233.749,13.4503944,19.65527,0.214532,-0.057242,1610.8071,471.19547,3.03983,0.774064,86.842026,0.835262,31.761362,36.240685,6.969473,NaN,22.695442,18.745253,18.602009,20.392,0.061832482885716716
SDSSJ152404.10+081639.3  ,5.08 ,231.0170833,8.2775833,-999999500,-999999500,-0.013092,1635.4686,460.551,3.450725,0.781162,91.39885,0.880666,7.945351,9.971123,4.840445,NaN,22.637972,20.249718,20.00314,20.787786,0.07833257056441172
SDSSJ161447.03+205902.9  ,5.091,243.696,20.9841583,18.603355,0.083999,0.045989,1184.498,471.8652,3.702753,0.952814,49.2945,2.651504,16.34216,15.916062,15.320316,25.843376,21.441269,19.466726,19.49541,19.53683,0.1314631230253017
SWJ133257.45+220835.91   ,5.11 ,203.239375,22.1433083,18.084042,0.057045,0.39325,1758.7031,358.56046,2.690818,0.695125,93.13239,4.690232,48.946503,51.82976,25.261206,23.513327,20.822014,18.275696,18.213552,18.993864,0.08859262458034863
SDSSJ133412.56+122020.7  ,5.12 ,203.5523333,12.3390861,18.298754,0.050626,0.054458,1854.6104,378.70984,2.988182,0.661216,72.81182,3.203027,18.443195,22.444107,16.305204,25.659853,21.2361,19.33541,19.122244,19.469185,0.04551324674586367
SDSSJ162626.50+275132.4  ,5.16 ,246.6104167,27.8590278,17.315863,0.021041,-0.03384,1134.6704,397.78525,2.375791,0.696028,73.81959,3.36233,83.62738,96.865974,34.70685,NaN,21.1834,17.694128,17.534573,18.648962,0.05579566987038461
SDSSJ143605.00+213239.2  ,5.22 ,219.0208333,21.5442361,18.536373,0.079465,-0.061084,1116.4697,291.73148,3.568144,0.880745,94.77355,2.611979,19.13663,20.429949,15.557305,NaN,21.457577,19.295336,19.22433,19.520164,0.03690970286636751
SDSSJ143751.82+232313.3  ,5.305,219.4659583,23.3870417,18.350048,0.061426,-0.0345,1186.8383,243.40347,3.133576,0.77797,39.091423,3.424969,30.83036,46.461296,19.061298,NaN,21.163359,18.777554,18.332272,19.29962,0.0645701693052548
SDSSJ165902.12+270935.1  ,5.312,254.7588333,27.159775,17.761042,0.041786,-0.053751,2322.636,433.02295,3.428015,0.926233,77.05758,4.376072,36.30368,44.87271,31.256706,NaN,20.89729,18.600122,18.370045,18.762642,0.1069556981717872
SDSSJ134040.24+281328.1  ,5.338,205.1676667,28.2244889,18.333023,0.049958,-0.014191,440.53452,309.47675,3.29188,0.802859,32.645737,2.004082,30.811563,42.58607,12.785521,NaN,21.74521,18.778215,18.42683,19.733204,0.1444235340239703
PSOJ245.0636-00.1978     ,5.68 ,245.0636667,-0.1978611,,,0.028273,1441.2866,357.28406,3.472751,0.755945,202.38289,0.284498,2.955995,3.206253,2.642089,26.371552,23.864803,21.32324,21.235006,21.445131,0.08082522560204425
PSOJ235.9450+17.0079     ,5.82 ,235.9450833,17.0079056,19.097342,0.136566,0.054532,919.5813,356.57037,3.733392,0.888823,19.291916,0.500844,11.875847,12.124244,7.413772,25.658375,23.250744,19.81334,19.790863,20.324902,0.14765453267715278
PSOJ236.2912+16.6088     ,5.82 ,236.29125,16.6088639,19.535976,0.182729,-0.01008,1981.4773,845.9049,3.363658,0.843581,65.37987,0.109391,7.514385,7.295533,4.442037,NaN,24.902548,20.310266,20.342358,20.881044,0.26685565228338
SDSSJ140319.13+090250.9  ,5.86 ,210.8297083,9.0474722,19.172014,0.099771,-0.009543,1564.0297,759.48584,3.308053,0.770806,126.37927,0.269061,11.63614,9.327009,6.743042,NaN,23.925373,19.835478,20.075644,20.42786,0.1491450667724367
PSOJ228.6871+21.2388     ,5.92 ,228.687125,21.2388278,,,-0.050969,840.7942,656.47186,3.816766,0.973666,72.56708,0.191679,6.695676,6.00721,4.234335,NaN,24.293562,20.435514,20.553318,20.933037,0.09930191990055873
SDSSJ141111.29+121737.4  ,5.93 ,212.7970417,12.2937222,19.204302,0.093036,-0.021198,1077.9203,332.48724,3.006243,0.689635,81.35092,0.287451,21.770311,31.654293,11.361069,NaN,23.853592,19.155338,18.748919,19.861452,0.14958115372677377
PSOJ210.4472+27.8263     ,6.14 ,210.44725,27.8263972,19.407413,0.151996,-0.016214,1510.5703,622.8815,3.872521,0.884822,100.914154,-0.026141,6.649579,6.278353,5.11165,NaN,NaN,20.443014,20.505386,20.728598,0.014523845009312593
PSOJ217.918507.4120     ,6.14 ,217.9185417,-7.412075,18.911152,0.073164,-0.017208,2138.1804,734.4055,2.863245,0.635864,125.316505,0.000957,10.630568,11.082829,6.256942,NaN,30.047552,19.933609,19.888372,20.509094,0.09264671307763883
J132629.66-003832.6      ,L    ,201.6235833,-0.642388889,16.103,0.071,0.01473,2004.7328,645.13934,0.759825,0.279492,88.43862,0.536493,412.63156,365.1181,23.195803,27.079466,23.176088,15.961094,16.093916,19.086477,1.8768295768856178
J133406.18+194036.4      ,L    ,203.52575,19.67677778,15.477,0.06,0.118206,1743.8796,336.49072,1.079252,0.445399,45.663403,1.962232,265.7073,180.10141,69.18709,24.818398,21.768124,16.438992,16.861208,17.899937,0.8489143028749333
J134203.12+134022.4      ,L    ,205.513,13.67288889,16.756,0.144,-0.003033,2501.7168,599.2763,1.576279,0.520736,107.60553,0.35508,140.56273,103.67175,12.335195,NaN,23.624186,17.130325,17.46085,19.772135,1.0572293415689387
J140231.60+014830.1      ,L    ,210.6316667,1.808361111,15.451,0.063,0.120945,590.53186,304.69904,1.116223,0.411074,49.02386,1.928266,240.92862,174.56313,73.31838,24.793528,21.787083,16.545279,16.895119,17.836967,1.406455860616824
J140441.70+023547.5      ,L    ,211.17375,2.596527778,15.601,0.058,0.117397,1312.5579,317.82837,1.38512,0.468176,31.930805,1.541524,169.95674,118.50697,69.00154,24.82586,22.030125,16.924154,17.31564,17.902853,1.3967712197407833
J140753.39+124111.0      ,L    ,211.9724583,12.68638889,15.378,0.055,0.031333,1654.7063,262.07364,0.687278,0.306385,35.87375,1.143567,489.2383,357.47928,55.350693,26.260004,22.354345,15.776198,16.116873,18.142193,2.006464339695734
J141011.08+132900.8      ,L    ,212.5461667,13.48355556,16.846,0.141,0.073417,1414.4517,419.062,2.184815,0.677792,62.566803,0.706679,73.37925,47.643425,26.69368,25.335514,22.876944,17.836067,18.304993,18.933979,0.7184333886623515
J141224.51+163310.5      ,L    ,213.102125,16.55291667,13.888,0.029,0.808178,1425.3888,318.8581,0.353874,0.181468,21.813942,9.695777,1103.0867,794.384,325.2559,22.731232,20.033543,14.893476,15.249924,16.219437,0.5979592635453487
J142227.23+221558.3      ,L    ,215.6134583,22.26619444,17.064,0.181,-0.038596,1832.7434,787.26245,2.13677,0.697292,101.740204,0.317463,85.543015,61.066616,15.071372,NaN,23.745766,17.669538,18.03549,19.554619,1.3908297011134987
J142438.96+091709.8      ,L    ,216.1623333,9.286055556,15.687,0.078,1956.6287,1.825961,1.679592,1.080629,0.429868,2.122727,1614.9009,286.00327,204.3272,1051.0856,14.271229,14.479635,16.359072,16.724184,14.945905,2.1025238660086405
J143043.42+291542.1      ,L    ,217.6809167,29.26169444,14.273,0.028,0.350536,2085.9775,393.55118,0.414402,0.211829,29.578558,6.14816,935.3278,682.94934,199.09717,23.638168,20.528137,15.072591,15.414029,16.752337,1.3210278854478783
J143055.92+001351.8      ,L    ,217.733,0.231055556,16.29,0.114,0.043268,849.5668,288.99292,1.812152,0.540224,28.288307,0.943265,103.86796,74.89817,45.517212,25.909582,22.563416,17.458796,17.813822,18.35456,0.12673819080336338
J143130.64+143653.0      ,L    ,217.8776667,14.61472222,15.151,0.041,0.122042,1299.8318,255.53761,1.138245,0.460174,9.640424,2.49763,260.34314,185.32823,106.87426,24.78373,21.50618,16.461134,16.830147,17.427816,2.5201083840978664
J143517.22-004612.6      ,L    ,218.82175,-0.770166667,16.484,0.097,0.089432,1736.8773,711.9788,2.017461,0.569956,87.66917,0.741731,77.92924,50.81864,42.88437,25.12127,22.824383,17.770748,18.234941,18.419252,0.3658463682684997
J143535.75-004347.4      ,L    ,218.8989583,-0.729833333,16.488,0.116,0.017133,1829.3685,574.6311,1.791567,0.538589,96.16917,0.79026,101.06253,70.40744,27.39856,26.915443,22.755575,17.488525,17.880953,18.905682,1.2827013753089127
J143940.90+182637.7      ,L    ,219.9204167,18.44380556,16.22,0.104,0.023363,1585.7588,580.57117,1.6418,0.626411,92.44817,0.984491,151.04231,104.54502,37.288586,26.578663,22.51697,17.052254,17.451742,18.57106,0.5006724521766167
J144001.75+002146.7      ,L    ,220.0072917,0.362972222,15.948,0.078,0.079889,1303.2632,479.02393,1.302653,0.458398,95.197655,1.083331,191.84605,161.22168,43.748146,25.24379,22.413097,16.792618,16.981441,18.3976,1.0577892048928441
J144016.21+002639.5      ,L    ,220.0675417,0.444305556,16.069,0.114,0.06421,1801.0565,628.72925,1.4234,0.482871,125.93469,1.117626,160.93239,109.719986,38.326355,25.480999,22.37926,16.98339,17.399286,18.541256,0.24006983972182444
J144600.73+002451.2      ,L    ,221.5030417,0.414222222,15.894,0.082,0.038341,1397.3784,395.9485,0.76719,0.314786,66.55574,1.275413,484.8965,409.15372,44.82935,26.040854,22.235872,15.785877,15.970284,18.371094,0.9973935980857076
J152322.73+301454.3      ,L    ,230.8447083,30.24841667,16.056,0.099,0.075111,829.595,446.8015,0.987256,0.389823,28.036713,0.408134,323.4325,287.4888,29.685307,25.310741,23.472992,16.22554,16.353447,18.818645,1.232494532034945
J152613.85+204337.0      ,L    ,231.5577083,20.72694444,15.586,0.055,0.118873,1538.1539,380.99536,0.783664,0.346224,11.950013,1.63187,429.4673,320.94403,63.895107,24.812296,21.968287,15.917675,16.233927,17.986332,2.439069411425737
J163229.39+190439.9      ,L    ,248.1224583,19.07775,15.867,0.07,0.044245,1293.3192,747.82776,0.779631,0.31879,76.29952,0.401718,421.20657,373.8511,39.753536,25.885336,23.490198,15.938762,16.068253,18.50156,2.062988687689772
PSO_J244.1180+06.3598    ,L    ,244.118,6.3598,17.51,0.06,-0.046071,905.78357,257.3908,1.825907,0.534112,61.257587,0.10282,110.378075,104.60665,8.092351,NaN,24.969809,17.392794,17.451101,20.229813,0.5429657863686206
J135421.74+280041.2      ,M    ,208.5905833,28.01144444,13.778,0.024,8.926862,877.9499,171.87358,0.522575,0.265936,11.042911,44.83306,714.28406,480.6653,711.93884,20.123253,18.371004,15.365323,15.795393,15.368894,1.3442040810889133
J141107.82+275826.3      ,M    ,212.7825833,27.97397222,13.295,0.021,30.450092,398.91223,58.112732,0.373474,0.20305,0.34,133.9541,1077.3906,712.1704,1186.8995,18.791029,17.18261,14.919067,15.36854,14.813965,0.33241437502757554
J141144.97+275808.2      ,M    ,212.937375,27.96894444,14.412,0.032,6.158147,1306.1271,181.58313,0.806619,0.380403,17.824528,29.999033,415.83472,271.49454,393.21622,20.526375,18.807232,15.952698,16.415598,16.013422,0.6293468664574042
J141311.37+280226.4      ,M    ,213.297375,28.04066667,13.289,0.024,87.24654,110.955025,14.568744,0.380303,0.215444,0.368293,330.2374,1061.2155,672.2789,1408.9675,17.64813,16.202934,14.935492,15.431127,14.627748,0.4158627001454686
J141403.20+275801.0      ,M    ,213.5133333,27.96694444,13.273,0.02,93.981834,136.38776,16.003395,0.389576,0.221377,0.157388,362.44867,1032.0118,649.46985,1516.0693,17.56739,16.101883,14.965788,15.468602,14.548203,0.3226260576689977
J145824.46+283953.3      ,M    ,224.6019167,28.66480556,13.083,0.015,2.528441,1196.2693,295.88712,0.236988,0.139377,0.399789,19.5697,1843.9431,1237.3135,839.9819,21.492868,19.27104,14.335631,14.768801,15.189325,2.4399670585861872
J150618.61+275824.0      ,M    ,226.5775417,27.97333333,16.451,0.127,1.2189,1042.4045,266.97687,2.583601,0.844139,50.403202,5.415012,52.467686,35.48529,58.940376,22.28508,20.666002,18.20027,18.62488,18.073967,0.6133046156242433
J151016.58-024107.6      ,M    ,227.5690833,-2.685444444,12.614,0.019,0.12966,225.25534,39.293472,0.199302,0.080412,7.351963,1.023909,132.65858,92.77371,6.905228,24.717983,22.474346,17.193161,17.581438,20.402056,1.7770142268481082
J151420.46+234104.1      ,M    ,228.58525,23.68447222,14.087,0.025,0.829283,2345.0764,597.2772,0.509875,0.256015,23.940794,6.418416,748.74475,529.0322,341.6988,22.703243,20.48143,15.314165,15.691295,16.165892,0.7103859050504133
J151943.12+260936.2      ,M    ,229.9296667,26.16005556,15.428,0.058,0.314696,1455.132,439.70255,1.459891,0.611476,56.174717,2.235487,188.62654,125.6084,96.47151,23.755272,21.62657,16.810993,17.252453,17.539001,0.4765173702370637
J152047.56+300208.5      ,M    ,230.1981667,30.03569444,15.024,0.039,0.297795,1225.5553,345.88867,1.114373,0.477994,22.105597,2.673418,267.40063,203.28885,137.73318,23.815208,21.432333,16.432095,16.729715,17.152403,1.4262530377300497
J153946.68+275951.0      ,M    ,234.9445,27.9975,16.521,0.143,1.758668,901.1493,227.9604,2.959314,0.930644,31.226688,6.966005,39.19714,23.168694,52.253468,21.887041,20.39254,18.516865,19.087746,18.204712,0.7160631756795175
J153946.73+280222.3      ,M    ,234.9447083,28.03952778,15.493,0.054,0.732994,1018.5482,258.1056,1.712854,0.67461,23.428219,4.120197,148.462,98.35186,126.619156,22.837248,20.962706,17.070961,17.518044,17.243752,0.4205128399169216
J154016.16+280010.2      ,M    ,235.0673333,28.00283333,12.849,0.019,186.80705,102.19069,13.129829,0.280791,0.178813,0.069224,702.98346,1502.224,874.1766,2305.7598,16.821516,15.382637,14.558164,15.146002,14.092965,0.30074083202399005
J154019.25+280058.3      ,M    ,235.0802083,28.01619444,13.506,0.026,89.51708,189.0504,25.218353,0.418923,0.243594,0.329484,345.83472,797.50775,470.73663,1197.8741,17.620235,16.152828,15.245663,15.818055,14.803972,0.3633755773967989
J154302.42+280139.5      ,M    ,235.7600833,28.02763889,14.7,0.038,3.924524,1281.57,197.01236,1.013163,0.463566,15.285231,20.198307,315.62595,209.16782,302.1681,21.015533,19.236713,16.252068,16.698763,16.29938,0.662402249152588
J133553.41+113004.7      ,T    ,203.9725417,11.50130556,17.9,0.01,-0.012421,2108.5764,743.06305,3.050793,0.465701,95.477585,0.068258,14.464156,125.61369,2.318579,NaN,25.41461,19.599268,17.252407,21.586945,1.622116403798042
J134646.09-003151.4      ,T    ,206.6920417,-0.530944444,16,0.102,,,,,,,,,,,,,,,,
J140255.66+080053.9      ,T    ,210.7319167,8.014972222,16.839,0.178,0.048323,928.34515,451.69592,1.936444,0.538532,59.40221,0.002995,81.798134,85.688545,13.067757,25.789621,28.80904,17.718142,17.667692,19.709497,0.9186999433330568
J143553.29+112949.3      ,T    ,218.9720417,11.49702778,17.137,0.232,-0.019774,1339.9304,739.0399,2.280248,0.549025,116.75811,0.068895,63.43123,88.66398,9.627782,NaN,25.404535,17.994242,17.630632,20.041183,0.9311214779315232
J151114.49+060740.9      ,T    ,227.810375,6.128027778,16.016,0.079,-0.000139,1381.2424,514.3475,1.089738,0.383339,93.76016,0.418266,261.44992,226.3091,25.179623,NaN,23.44637,16.45653,16.613245,18.997377,2.8241973835994765
J151603.01+025927.6      ,T    ,229.0125417,2.991,17.23,0.203,0.008362,1130.8248,290.14523,1.683854,0.484334,41.07998,0.149884,116.30036,108.924706,13.752873,27.694271,24.560614,17.336048,17.407185,19.654016,0.8781496086065765
J152103.14+013144.1      ,T    ,230.2630833,1.528916667,16.399,0.102,-0.000747,1754.9554,882.84894,1.895151,0.473538,102.20507,0.012181,83.55654,116.77386,19.506685,NaN,27.285803,17.69505,17.331636,19.274542,1.498629429784813
J153417.03+161547.0      ,T    ,233.5709583,16.26305556,16.753,0.133,-0.010019,2036.8254,788.01196,2.480558,0.647808,72.695595,0.002983,59.109398,77.11669,10.704627,NaN,28.813318,18.070858,17.78213,19.926071,1.477701810479478
J155301.94+153238.6      ,T    ,238.2580833,15.54405556,15.825,0.071,0.269364,1018.0083,314.5809,2.513253,0.400639,24.227589,0.379423,55.548477,232.85031,1.570276,23.92415,23.552193,18.138319,16.582308,22.01006,0.9555429901705239
J161504.36+134004.2      ,T    ,243.7681667,13.66783333,16.35,0.092,-0.032421,1854.165,889.24963,3.151296,0.604952,53.533413,-0.03223,26.631672,96.40907,11.93115,NaN,NaN,18.936504,17.539705,19.808294,3.2532068923079396
J161705.75+180714.3      ,T    ,244.2739583,18.12063889,14.101,0.032,0.041202,812.56396,308.13086,3.746486,0.609842,68.41434,0.103844,13.438757,104.283325,2.47398,25.962704,24.959051,19.679102,17.454462,21.51651,0.4696467835527671
J162414.09+002916.0      ,T    ,246.0587083,0.487777778,15.494,0.054,-0.012645,1465.7102,1025.8573,2.088705,0.346922,110.721535,0.090699,77.78256,306.8579,25.147177,NaN,25.105999,17.772795,16.282658,18.998777,2.3913034425875526
J163022.92+081819.8      ,T    ,247.5955,8.3055,16.396,0.113,-0.002613,1582.486,595.7999,2.760776,0.600285,69.42504,0.015952,32.660995,79.72486,12.645222,NaN,26.992937,18.714926,17.746016,19.745184,1.1717254312327197
J174124.26+255319.5      ,T    ,265.3510833,25.88875,18.96,0.07,0.336509,1684.1516,453.12875,4.261254,0.716335,115.19284,0.766763,5.904662,66.29532,1.434559,23.682507,22.788347,20.572012,17.946293,22.108204,2.378332697893231
PSO_J202.1635-03.7660    ,T    ,202.1635,-3.766,16.94,0.03,0.040504,1502.4908,668.1996,2.246956,0.510405,118.313354,0.063433,46.732086,116.85465,6.426917,25.981253,25.494215,18.325962,17.330885,20.479994,1.1706279263231971
PSO_J207.7496+29.4240    ,T    ,207.7496,29.424,17.18,0.02,-0.002902,1871.6682,578.8914,1.761089,0.540249,92.968735,0.08744,136.86493,140.13503,8.788568,NaN,25.14572,17.15927,17.133633,20.140205,0.8884993070761497
PSO_J231.2588+08.5622    ,T    ,231.2588,8.5622,17.19,0.02,0.048673,1519.1533,476.1883,2.261688,0.587915,67.01236,0.341906,63.223278,67.56455,8.931361,25.781788,23.665234,17.997807,17.925703,20.122705,0.19652028138353844
PSO_J242.9129+02.4856    ,T    ,242.9129,2.4856,17.11,0.13,-0.019685,1166.0002,672.5144,2.308809,0.579571,76.60411,0.046525,59.541985,67.406235,12.492026,NaN,25.83079,18.062943,17.92825,19.758417,0.44067900503294705
PSO_J244.6801+08.7185    ,T    ,244.6801,8.7185,16.84,0.03,-0.016083,2118.021,580.6921,3.188536,0.693363,108.85633,0.078459,21.312002,39.781742,8.069818,NaN,25.263395,19.17844,18.50079,20.232841,0.30730830467246156
SDSSJ233610.47-005814.8  ,4.519,354.0436667,-0.9707972,18.39244,0.034142,1.134299,3238.958,1127.441,2.613065,0.590226,277.9864,7.5212,19.307022,17.664192,15.558464,22.36318,20.309282,19.285711,19.382265,19.520082,0.09255977012421748
SDSSJ223338.57-011137.5  ,4.529,338.41075,-1.1937611,,,0.099418,1569.2018,869.79846,2.995669,0.613026,256.79172,1.891904,2.527977,1.973295,2.842664,25.00634,21.807753,21.493067,21.76202,21.365686,0.11422918798486494
SDSSJ223925.51+004337.7  ,4.53 ,339.8562917,0.7271389,,,0.025028,4404.9766,3335.0076,3.069136,0.665247,261.26526,0.727042,0.843552,2.911405,1.654769,26.503942,22.846102,22.684721,21.339743,21.953156,0.04801099394870401
SDSSJ234003.51+140257.2  ,4.54 ,355.0146667,14.0492389,-999999500,-999999500,3.519173,649.6456,129.38715,2.3832,0.601487,52.36002,19.55683,50.646175,42.91754,32.173103,21.133898,19.271753,18.238634,18.418413,18.731268,0.1018627323523574
SDSSJ222807.57+003526.3  ,4.55 ,337.0315833,0.5906417,18.331417,0.048321,0.93321,3115.2139,1796.9038,2.596611,0.590226,262.5788,7.009218,22.445316,19.213371,16.462553,22.57505,20.385826,19.122185,19.29099,19.458757,0.04867955989277499
SDSSJ235403.85+155630.4  ,4.588,358.5160417,15.9417972,19.040422,0.15388,0.65605,1004.5618,214.93939,2.9944,0.70405,75.59052,6.29197,26.063555,21.159977,11.589581,22.957657,20.503033,18.959915,19.186213,19.83983,0.0788349952963206
SWJ221921.74+144126.31   ,4.59 ,334.8405833,14.6906417,18.646164,0.092339,0.62873,1673.9148,424.66724,2.744016,0.674475,82.367455,9.943331,29.23525,20.95327,17.278715,23.00384,20.00617,18.835234,19.19687,19.406221,0.12915933518416947
SWJ221232.06+021200.09   ,4.61 ,333.1335833,2.200025,18.796333,0.090754,0.468434,2191.6775,696.1235,2.919031,0.657662,95.967804,6.014794,19.133957,18.303204,11.140586,23.323378,20.551949,19.295488,19.343681,19.88273,0.08673576035433245
SDSSJ224453.06+134631.6  ,4.65 ,341.221125,13.7754583,18.848423,0.088068,0.487905,1620.112,511.53488,3.128109,0.717359,116.18629,3.928289,12.529176,12.109093,9.614268,23.279161,21.014492,19.755194,19.792221,20.04271,0.13295905665109622
SDSSJ211018.94+002208.8  ,4.66 ,317.5789167,0.3691111,,,0.130948,3976.1006,2019.8414,3.149913,0.688077,312.11163,1.17582,2.738543,5.073835,3.090715,24.70725,22.324148,21.4062,20.73666,21.274853,0.15260803645732188
SDSSJ215151.83-001711.1  ,4.66 ,327.9659583,-0.2864167,19.3017,0.138965,0.087492,3842.2937,2722.444,2.666363,0.61695,413.12268,1.295287,19.65176,15.61942,5.060858,25.145079,22.219086,19.266497,19.515839,20.739439,0.0521659179545848
SDSSJ211225.39-000141.3  ,4.67 ,318.1057917,-0.0281389,19.967173,0.201994,0.065468,5196.62,2613.5298,3.241903,0.723935,312.0564,1.367649,4.320718,4.913076,3.509837,25.45992,22.160063,20.91111,20.771616,21.136784,0.10775192077268159
SDSSJ221705.71-001307.6  ,4.672,334.2737917,-0.2187889,19.315268,0.083218,0.246961,4204.742,2207.7617,2.817811,0.607261,365.60037,4.391684,14.179665,9.205386,8.470663,24.018429,20.893423,19.620834,20.089895,20.180206,0.12719830460323941
SDSSJ222050.81+001959.1  ,4.68 ,335.2117083,0.3331,19.049679,0.070582,0.244784,4588.042,2987.5056,2.834147,0.634804,413.9923,3.234616,15.913139,12.605381,7.645068,24.028044,21.225443,19.495611,19.74861,20.291546,0.06889128593914644
SDSSJ231701.01+003205.6  ,4.68 ,349.2542083,0.5349028,20.477987,0.276157,0.132678,3356.8704,2526.0095,2.960149,0.660968,451.7995,1.850977,3.947463,3.518756,3.328336,24.692999,21.831497,21.009205,21.134027,21.194431,0.1881109301602655
SDSSJ235152.80+160048.9  ,4.69 ,357.9700417,16.0135861,18.740732,0.105501,0.487408,2355.9656,433.77737,2.948985,0.68461,98.21625,6.291828,25.823753,21.393814,14.219922,23.28027,20.503057,18.969952,19.17428,19.617758,0.05487671712824055
SDSSJ223653.26+002603.0  ,4.7  ,339.2219167,0.4341667,,,0.050041,3541.2932,3018.2192,2.904257,0.623111,294.44095,0.545501,4.064667,0.318421,1.478413,25.751677,23.15801,20.977438,23.742496,22.07551,0.1008985530225638
SWJ215904.97+050745.76   ,4.71 ,329.7707083,5.1293778,19.178205,0.163738,0.239796,1826.978,422.89783,3.095559,0.696046,105.82485,4.970396,12.134383,11.531305,8.9629,24.050396,20.759022,19.789955,19.845304,20.11888,0.10701716863607612
SDSSJ221851.72-010259.1  ,4.71 ,334.7155417,-1.0497611,19.779083,0.124831,0.037681,3713.3306,2293.3782,3.063594,0.65728,324.60785,1.602339,-1.478896,-5.589,4.762273,26.059685,21.988113,NaN,NaN,20.805464,0.08631025749604765
SDSSJ234730.56+002306.3  ,4.71 ,356.8773333,0.3850833,-999999500,-999999500,0.017958,3937.705,2287.3574,2.776821,0.602865,252.11145,1.145692,13.821232,10.67839,3.611532,26.864357,22.35233,19.648634,19.928736,21.105772,0.254617244644688
