t1_name,t1_redshift,t1_radeg,t1_decdeg,t1_japermag3,t1_japermag3err,ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id,dist_arcsec
J092623.81+275700.9      ,M    ,141.5992083,27.95025,15.324,0.049,9906631621935531,27.950053076696356,141.59919340884193,12.225696578942204,135.09980610630382,44.88586555865915,199.45883911814468,58193.08765602074,57019.34992544259,694630558341049600,486079,6.950296,5.081522,3.931846,3158.351,1113.8285,986425.1,986465.94,986471.1,986470.7,0,1.7582183e+14,1.162269,5.982483,191.09935,127.93097,27.604319,-828.6086,164.74121,22.336733,20.557796,16.796852,17.232561,18.897558,NaN,16.957994,0.020711,0.693856,3.643633,102.178345,0.693856,3.643633,102.178345,1.09315,816.3801,428.69064,1.288352,0.46527,0.000623,8e-06,37.485806,5.740443,190.42978,127.655495,27.59163,-828.4648,160.97916,0.00022,6.5e-05,0.014177,0.024427,0.56138,0.902327,3e-06,0.999508,0.999457,0.99913,0.004941,0.005263,0.007347,NaN,1.107633,2.803486,0.718374,0.168002,NaN,5.091038,21.116425,1.953785,312.35938,19.17817,42.876568,17.59513,632.572,352.06085,59.138325,1.800663,3918600,22.4033,20.602636,16.800663,17.234901,18.898056,NaN,16.983076,0.940532,0.959542,0.996496,0.997847,0.99954,0.999826,0.977164,6.950101,5.081399,3.931743,20216410,427,4.154059,11.979609,4.540974,-91.2623,2.408998,-2.344434,897.52344,558.6832,4.361151,0.778588,0.000687,9e-06,101.26812,1.753495,1.504276,1.317283,1.2111138e+14,15.39304,1.075681,1.787418,2.754377,0.735368,0.497634,0.118048,7.266291,2015.5,208786,3.61956,0,0,0,0,0,0,0,0,31.233896,118.854996,216.14845,87.07469,0.688615,-2.375369,985.6054,-0.434238,-1.663155,NaN,301.06543,106.55433,0.182413,0,0,0,0,0,0,1,128,206,207,31,0,20,223,23,0,0,3,3,199,190,10,10,3,9010,0,0,1417p280,G2,PSF,1419p272,0.7105037579320773
J093714.90+275913.2      ,M    ,144.3120833,27.987,12.237,0.021,9906631622528802,27.98690811602862,144.3119662069548,13.040045645748572,137.40929040396296,47.24385790648981,200.0730454732603,58173.21916957074,57019.36008335259,647909324274213888,486088,6.934385,8.176719,0,1100.01,1619.7766,2.0578556e+07,0,0,0,0,6.688594e+15,232.66359,853.29333,2674.246,1664.2661,357.52835,173.3001,2354.9595,16.58318,15.172255,13.931996,14.446943,16.116724,16.903004,14.070042,0.021074,149.46883,559.4525,1572.8606,149.46883,559.4525,1572.8606,218.59264,83.00442,25.084263,0.161587,0.096423,0.000756,1e-05,0.116354,818.1787,2664.7122,1660.6198,357.36115,173.26949,2300.2505,0,0,0.000589,0.000732,0.033013,3.13778,0,0.9367,0.938599,0.999997,0,5.5e-05,0.926509,0.1847,0.222269,6.238279,0.105895,11.093941,0.104,174.50665,16.290646,1.446622,1561.7396,14.942615,393.28503,13.787189,930.69055,418.0833,0,1.433032,3919303,16.650911,15.217879,13.935874,14.449325,16.117231,16.903194,14.095562,0.939522,0.958848,0.996435,0.997809,0.999532,0.999823,0.976769,6.395646,7.344179,4.874759,18856643,3874,217.25603,9.341957,176.29521,-52.813377,111.26478,-51.927242,1321.0995,575.62067,3.930691,0.707206,0.000756,1e-05,0,1.729692,1.859544,1.480222,5.4872883e+15,3.881626,58.778736,64.73339,75.23165,13.117486,0.90951,0.148648,20.657482,2015.5,208794,1.122317,0,0,0,0,0,0,0,0,1991.5267,4097.7817,1071.1577,515.65643,9.826978,0.556559,784.6317,-0.513451,-1.667907,-0.785963,105.642654,155.13588,0.159688,0,0,2,0,0,2,1,4290,147,149,31,1,20,192,20,0,2192,4,4,181,169,12,12,4,9010,0,0,1442p280,G2,PSF,1436p272,0.4979741995704279
J095723.93+263250.6      ,M    ,149.3497083,26.54738889,13.485,0.021,9906631119278968,26.54736616848064,149.349150020863,13.217560732095667,142.2348292297534,51.37112643003832,203.53432972084798,58482.35041931074,57022.316263472596,643917375511124864,478409,3.347682,2.828272,0.696692,95.57119,2451.2542,3.6770055e+06,0,0,0,0,2.440124e+15,26.705889,115.93147,855.61273,588.0206,141.30148,723.09155,1106.6912,18.933483,17.339497,15.169307,15.576519,17.124634,15.352016,14.889934,0.019365,0.665847,2.945062,28.596247,0.665847,2.945062,28.596247,25.218065,194.53464,46.549526,0.438489,0.216034,0.00102,1.3e-05,2.653769,111.54022,852.80945,586.83673,141.24075,722.9742,1083.0442,0,0,0.000232,0.000166,0.050429,0.221498,0,0.999985,0.999988,0.999955,0.52213,0.449494,0.702069,NaN,0.415064,8.309516,0.168278,2.49561,NaN,60.024487,18.669287,1.560604,1379.4305,16.66806,402.32642,15.342294,658.34314,233.27869,15.045183,1.614298,3916744,18.99572,17.381422,15.17287,15.578707,17.1251,15.352193,14.913384,0.944289,0.962122,0.996724,0.997987,0.99957,0.999838,0.978633,4.501214,4.262281,3.528696,18740462,4984,88.38976,17.41119,47.62099,-11.730415,44.785496,-333.92685,1032.6669,429.5162,4.112141,0.786735,0.000889,1.2e-05,23.170834,1.414258,1.368944,1.249997,2.1656083e+15,40.372677,10.298076,8.199232,112.22099,11.360253,0.572711,0.128044,3.306449,2015.5,218025,2.468038,0,0,0,0,0,0,0,0,351.73065,761.0079,564.71735,272.75854,4.51025,2.610716,1764.3215,-0.405837,-1.546392,1.772906,9.812387,92.28007,-0.259485,0,0,0,2048,2048,66,1,4290,288,291,31,0,31,285,32,0,2064,3,4,181,180,16,16,5,9010,0,0,1492p265,G2,PSF,1487p272,1.7997610805743787
J101634.54+275144.1      ,M    ,154.1439167,27.86225,11.987,0.015,9906631541262371,27.861576225551108,154.14359804919397,15.986180345103943,145.8507383748937,55.79382438194466,202.54231758415307,58196.11913293075,57022.33836319259,740931340878555904,484848,3.540277,0,0,2301.8665,3332.695,287797.25,0,0,0,0,6.125217e+14,16.334711,80.81961,4061.56,2780.028,552.98413,627.15173,2316.9875,19.467222,17.731209,13.478268,13.889877,15.643218,15.506569,14.08769,0.031201,0.003061,0.015608,0.459883,0.003061,0.015608,0.459883,14.893608,355.68372,0.181421,0.11075,0.063802,0.00079,1e-05,0.051261,75.94462,4040.1409,2771.0151,552.6013,626.98773,2237.7424,0.00296,1.1e-05,0.004591,0.004623,0.041828,0.970266,2e-06,0.666735,1,1,1e-05,0.972527,0.91665,0.8803,0.667137,21.64241,0.270709,1.687079,0.546,27.353685,19.0717,1.758355,353.4905,16.134308,178.22543,14.625787,682.1068,0,0,1.768744,3908545,19.567501,17.798758,13.484009,13.893403,15.64397,15.506852,14.125475,0.911777,0.939681,0.994726,0.996758,0.999308,0.999739,0.965798,3.540462,4.387178,4.928263,21563940,2083,51.75893,49.499355,16.371653,-461.33368,19.980755,-175.64804,1178.2422,0,4.327537,0.762037,0.000785,1e-05,0,1.255556,1.404433,1.483135,7.515493e+14,53.783672,27.510399,0.027115,2062.2751,207.0759,3.814468,0.132468,4.028052,2015.5,208822,3.673283,0,0,0,0,0,0,0,0,280.88718,32.34752,1344.5259,699.9301,15.528694,1.986095,506.64508,-0.409394,-1.750567,0.137118,220.73376,317.60214,0.641466,0,2048,2,0,2048,2,1,4290,120,120,31,0,11,113,12,0,2256,2,2,192,178,12,12,2,9010,0,0,1541p277,G2,PSF,1538p272,2.629068641422873
PSO_J133.8302+06.0160    ,M    ,133.8302,6.016,16.34,0.01,9906623714623965,6.01590172591622,133.83008548373786,-10.907189371325105,134.5377262237411,30.215469713772407,222.261041856008,58162.22701058074,57397.24271242667,583589783835157376,365423,2.630936,3.690937,1.507026,3206.5498,2018.1295,26020.629,0,0,0,0,4.4670327e+11,0.132328,0.950574,123.73558,82.09238,-59.857006,-479.42282,37.4468,24.69587,22.555037,17.268763,17.714243,NaN,NaN,18.566463,0.045019,0.09004,0.67555,27.68637,0.090041,0.675552,27.686377,0.115818,795.8691,334.61053,1.47026,0.466512,0.000697,9e-06,20.839138,0.868958,122.795135,81.70863,-59.797222,-479.24197,35.612896,0.283706,0.134138,0.276137,0.523598,1.634529,2.147858,9e-06,0.666717,0.666669,1,0,0.000137,0.675073,NaN,9.872465,4.568446,58.916203,0.005257,NaN,NaN,NaN,NaN,24.065102,21.083872,NaN,NaN,507.6449,229.52625,18.912056,2.188059,3883704,24.84056,22.652502,17.277046,17.71933,NaN,NaN,18.620981,0.875232,0.914141,0.9924,0.995326,0.999001,0.999623,0.951026,2.631134,3.690865,3.503736,16984698,477,0,0,0,0,0,0,1006.3902,420.09784,3.910448,0.732699,0.000784,1e-05,33.433136,1.08122,1.281409,1.232921,3.6468384e+10,22.451494,13.038842,5.993307,37.69779,3.942416,0.814927,0.093281,1.582097,2015.5,352124,4.031521,0,0,0,0,0,0,0,0,3.267353,15.8953,148.89436,55.8084,-1.578593,-1.467124,162.57253,-0.442284,NaN,NaN,305.88278,192.71526,1.343935,0,0,0,0,0,2048,1,131,46,46,3,0,0,51,0,0,2818,2,2,184,177,11,11,3,9010,33,33,1339p060,G2,PSF,1336p060,0.541530517618032
J074148.97+235124.0      ,T    ,115.4540417,23.85666667,16.158,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J075547.93+221214.4      ,T    ,118.9497083,22.204,15.728,0.064,9906629648191636,22.20435140060759,118.949474968065,1.401903883395172,116.63319785986593,23.621142154892077,199.08132867034928,58547.041206310736,57020.22100169259,0,455962,19.754385,16.761562,11.618287,859.2189,1172.4965,13779.33,20265.348,19716.594,20300.914,0,1.1612452e+11,5.720818,8.915054,13.859985,37.267956,106.99899,-213.64874,11.59494,20.606354,20.12469,19.645594,18.571661,17.42655,NaN,19.839329,0.057953,1.268227,2.090162,2.860483,1.26937,2.092066,2.863848,4.818965,488.52542,108.34383,1.794514,0.36925,0.000695,1e-05,18.493698,7.942124,13.724528,37.04385,106.86144,-213.545,10.869163,0.008018,0.005284,4.480999,3.530571,0.506084,3.491731,0.126364,0.999775,0.999742,0.999625,0.003692,0.003368,0.194207,0,0,0,0,0,0,0,0,0,0,0,0,0,1191.9473,301.16833,42.23575,0.542458,3891327,20.792616,20.250158,19.656256,18.578209,17.427948,NaN,19.90951,0.842356,0.890867,0.990227,0.993987,0.998714,0.999514,0.937406,19.755323,16.761219,16.73601,19623006,4244,0,0,0,0,0,0,1747.6877,503.4101,3.429597,0.656643,0.000757,1e-05,83.285934,1.677755,1.346074,1.269981,1.1710379e+11,56.52823,1.045646,1.012084,3.1736,2.293832,0.563158,0.102319,0.951921,0,244562,0.340649,0,1,0,0,0,0,11404.239,1.061736,106.51171,82.66825,18.385305,22.51004,2.816368,-0.668529,46.742073,1.078047,1.150261,NaN,82.280655,111.836006,0.253254,0,0,0,0,0,2048,1,0,0,0,0,0,0,0,0,0,0,4,3,160,155,13,13,3,9010,0,0,1188p222,"",REX,1189p227,1.484976250858801
J075840.16+324721.0      ,T    ,119.6673333,32.78916667,14.947,0.044,9907732678641997,32.7885683577981,119.66698388224027,11.904835999551095,115.1661815048515,27.598856910085296,188.17486638013506,58133.37777639554,57779.27681713075,881250430700478080,509655,8.565144,9.671586,11.176529,1649.9385,2329.456,108521.46,121990.22,123897.305,126006.92,126365.8,6.135107e+12,0.088357,0.110477,324.17465,506.81973,1264.6987,7885.8076,71.35271,25.134394,24.891825,16.223053,15.737866,14.745032,12.757885,17.866474,0.065826,0.034392,0.045826,31.359444,0.047497,0.090426,42.154995,0.072714,554.52106,213.44267,0.655151,0.200783,0.000728,1e-05,28.95733,0.096887,320.5784,503.3594,1262.8522,7881.458,66.30166,0.53241,1.374331,0.51736,0.200825,0.659215,0.936298,0.48533,0.999393,0.999503,0.667781,0.00245,0.002243,0.00473,NaN,5.954256,4.334121,5.025724,0.011234,NaN,4.048679,21.281687,2.985062,61.487423,20.928524,9.826001,19.026743,618.5143,227.39967,47.61401,0.311619,3872266,25.345957,25.034338,16.235165,15.745304,14.746618,12.758484,17.94619,0.822951,0.87699,0.988906,0.993172,0.99854,0.999448,0.92921,8.564149,9.671379,11.172241,25647763,2381,0,0,0,0,0,0,955.1825,335.42474,3.612633,0.700937,0.000804,1.1e-05,74.664925,1.483516,1.611787,1.672144,1.9515478e+12,21.482101,0.854856,0.766891,15.093336,5.167577,0.804772,0.091121,251.36594,2015.5,180052,7.088148,1895.9989,0.5,38534.777,0.113435,40158.92,0.399856,70667.04,0.817335,1.712285,1.415486,259.48056,225.54912,34.06291,24.609797,356.7826,0.489861,0.998686,1.988134,68.74801,223.62674,1.711025,0,0,0,0,0,0,1,136,86,86,3,0,3,86,9,0,0,3,3,157,155,12,12,2,9011,0,0,1196p327,G2,SER,1187p333,2.3995127784156822
J085910.62+101013.8      ,T    ,134.79425,10.1705,17.88,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J092624.75+071138.3      ,T    ,141.603125,7.193972222,17.48,0.02,9906624185764449,7.193337767901721,141.6029885234475,-7.483026799431905,141.65010911291654,37.567759558363726,225.44118445453316,58482.29708409073,57354.302073916675,0,372612,3.748775,3.674416,1.005446,1873.1566,1020.9352,1516.5295,1515.7422,1515.9381,1516.1134,0,6.234341e+10,-0.088911,-0.009165,14.730105,42.953033,-29.525352,-785.2807,5.689967,NaN,NaN,19.579485,18.417515,NaN,NaN,20.612226,0.054137,0,0,4.172318,0,0,4.172318,-0.075746,1916.3157,798.65063,2.746712,0.571404,0.000753,1e-05,53.292377,-0.008227,14.595581,42.7117,-29.489893,-784.92444,5.356559,0,0,0.115331,0.030196,0.548534,0.792778,0,0.99007,0.98348,0.987011,0.013412,0.054767,0.551178,0,0,0,0,0,0,0,0,0,0,0,0,0,1059.264,440.2137,27.538097,NaN,3705174,NaN,NaN,19.589447,18.423634,NaN,NaN,20.677786,0.851926,0.897672,0.990867,0.994381,0.998799,0.999546,0.941404,3.748507,3.673823,2.899123,17065585,2657,0,0,0,0,0,0,1869.3684,806.7093,3.738302,0.721537,0.00075,1e-05,55.215282,1.286871,1.274796,1.132783,6.312058e+10,93.61696,1.079365,1.07947,1.231966,1.486364,0.535771,0.131997,1.70808,0,343954,NaN,0,0,0,0,0,0,0,0,-3.315819,-0.232498,24.189558,32.286324,-0.80916,-2.453234,39.103752,1.165813,NaN,NaN,178.01573,97.60184,1.088339,0,0,0,0,0,2048,1,0,0,0,0,0,0,0,0,0,0,3,3,169,168,12,12,5,9010,0,0,1416p072,"",PSF,1418p075,2.3354700894062965
J092906.77+040957.9      ,T    ,142.2782083,4.166083333,16.67,0.09,9906623058282434,4.166332706453358,142.27858524311958,-10.14087119428797,143.2663619889505,36.638675802347166,229.15073872099137,58462.24418536074,57354.30053830667,0,355408,11.301336,12.376184,7.107975,2403.65,649.88916,130.71767,150.80426,154.41878,154.94339,0,1.6381167e+09,0.388523,0.36478,1.95373,11.366266,79.70676,337.74387,0.557113,23.526459,23.594923,21.772839,19.860956,17.746262,16.178532,23.135143,0.044155,0.15092,0.147873,0.234774,0.15092,0.147873,0.23486,0.340919,927.21063,280.56555,2.723972,0.537444,0.000705,1e-05,58.06424,0.334036,1.939165,11.314153,79.62868,337.6189,0.53034,0.040198,0.059147,5.444078,4.450802,0.451153,2.533899,0.081057,0.987758,0.983715,0.992209,0.022338,0.025052,0.019814,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.0574,362.098,81.120995,-0.022146,3706718,23.668371,23.690517,21.780962,19.865946,17.747326,16.178932,23.188614,0.877475,0.915719,0.992545,0.995415,0.99902,0.99963,0.951944,11.29164,12.359447,7.107435,112100942,1986,0,0,0,0,0,0,2122.8542,610.8799,3.780387,0.723585,0.000707,9e-06,176.09222,1.497205,1.593916,1.01942,1.6611141e+09,33.297565,0.950292,0.901879,0.507336,1.029837,0.610088,0.087806,0.981337,0,364436,0.501904,0,1,0,0,0,0,154.45377,0.61667,10.381041,5.595131,3.200488,8.294468,2.114573,1.059508,4.041186,1.915016,2.11862,1.568394,229.32603,62.195473,1.407652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,167,167,12,12,5,9010,0,0,1423p042,"",REX,1427p045,1.6240880467386254
J102109.57-030421.5      ,T    ,155.289875,-3.072638889,16.253,0.091,9906620325495627,-3.0724445391162294,155.29001943552916,-12.428297869787668,158.26356879956262,42.84079959943565,246.79783235086862,58466.24407887074,57109.0104290526,0,313709,5.612653,4.748486,1.901132,2965.495,804.032,252.77376,252.56898,0,0,0,8.0429404e+09,0.198148,0.506507,12.756134,16.36323,223.32938,5871.3345,0.867893,24.257526,23.238537,19.735703,19.465328,16.627636,13.078158,22.653835,0.040469,0.136623,0.363162,0.644798,0.136669,0.363162,0.714075,0.175777,1874.7253,512.6345,1.884486,0.447914,0.000965,1.4e-05,125.31555,0.467239,12.668948,16.294455,223.12885,5869.3433,0.829589,0.023866,0.025061,6.888577,7.134064,0.637817,0.988848,1.01453,0.985123,0.750681,0.745894,0.012059,0.012518,0.331975,0,0,0,0,0,0,0,0,0,0,0,0,0,1254.109,335.70508,55.518337,1.061443,2515630,24.387594,23.32615,19.743149,19.4699,16.62861,13.078526,22.702843,0.887102,0.922474,0.993165,0.995797,0.999102,0.999661,0.955866,5.529943,4.759613,2.543803,110026686,843,0,0,0,0,0,0,1918.0566,533.5834,4.161756,0.715703,0.000768,1e-05,126.36074,1.56215,1.438147,1.068616,7.5272924e+09,66.53349,1.073195,0.948517,1.813163,0.811816,0.477886,0.088118,0.755352,0,414650,0.623308,0,0,0,0,0,0,0,0,7.610816,10.578967,17.3915,10.905283,6.931344,21.591318,9.286787,0.273249,2.84129,3.550084,282.87128,76.335266,2.959694,0,0,0,0,0,2048,1,0,0,0,0,0,0,0,0,0,0,4,3,191,175,15,16,3,9010,0,0,1553m030,"",PSF,1557m031,0.8712711357431616
PSO_J133.8016-02.5658    ,T    ,133.8016,-2.5658,16,0.02,9906620508603790,-2.565589406209241,133.8013293900452,-19.13984107401089,137.04812164501598,25.895643369843985,230.66872467708268,58486.24548036073,57121.99515090259,0,316503,4.001894,3.81586,1.895143,2810.7544,898.242,42786.29,43041.84,43435.723,43461.695,43416.504,2.9380995e+12,-0.002356,0.503875,178.48065,162.42094,-22.974155,-1202.1927,30.287897,NaN,23.244194,16.871021,16.973394,NaN,NaN,18.796827,0.016709,0,0.366002,22.325739,8e-05,0.366074,22.3261,-0.002242,2240.8992,419.56494,1.303869,0.414849,0.000852,9e-06,54.938385,0.487363,177.97597,162.13875,-22.965637,-1202.0244,29.72866,0.343624,0.002059,0.090315,0.068828,3.538809,1.192023,2.5e-05,0.995974,0.995859,0.995181,0.009411,0.009729,0.266549,0,0,0,0,0,0,0,0,0,0,0,0,0,1404.7985,266.78516,43.612907,NaN,2572412,NaN,23.280369,16.874096,16.975283,NaN,NaN,18.817062,0.951742,0.967231,0.997172,0.998263,0.999629,0.99986,0.981536,4.001771,3.815759,2.540536,167742967,1422,0,0,0,0,0,0,2414.7996,474.06732,4.227434,0.769711,0.000856,1.1e-05,99.81266,1.286404,1.25267,1.003976,2.1421623e+12,15.724185,0.853478,1.20959,14.008801,4.297181,0.359021,0.099712,21.440306,0,411516,4.463306,0,1,69.61255,-0.657715,467.65402,0.025647,48173.387,0.180953,-0.106131,9.982795,203.22559,104.43157,-0.670305,-3.67233,220.35011,-0.101187,NaN,NaN,119.09059,85.764336,1.942966,0,0,0,0,0,2048,1,2,0,0,0,0,0,0,0,0,2048,4,3,182,175,12,12,3,9010,0,0,1338m025,"",EXP,1331m031,1.2336646269272753
PSO_J136.3401+10.1151    ,T    ,136.3401,10.1151,17.08,0.02,9906625211731949,10.115057018265212,136.3399988980994,-6.2700620495995905,135.76550700280475,34.29238953478715,219.27875878340382,58191.03288748073,57123.1055662126,0,388267,4.091892,4.920831,3.018257,820.24176,3380.5469,121.23168,121.97923,0,0,0,4.3101256e+09,0.048749,0.141558,20.699,18.244905,105.55649,-1914.1885,1.075503,25.780094,24.622663,19.210127,19.347145,17.441288,NaN,22.42097,0.036848,0.033984,0.10226,0.802497,0.033984,0.115295,1.861532,0.043711,1385.8068,485.07123,1.981328,0.485848,0.000677,9e-06,103.2361,0.13153,20.570143,18.17507,105.470184,-1913.5974,1.032196,-0.085065,0.331192,2.47775,3.57598,0.538421,1.165633,1.994041,0.998322,0.997428,0.99671,0.009851,0.017353,0.020368,0,0,0,0,0,0,0,0,0,0,0,0,0,827.2691,297.56372,54.303986,1.196083,3886235,25.898523,24.70244,19.216908,19.35131,17.442175,NaN,22.465595,0.89666,0.929158,0.993775,0.996172,0.999182,0.999691,0.959734,4.091752,4.920059,3.01806,17216488,4077,0,0,0,0,0,0,1358.8195,499.38715,3.804119,0.691792,0.000739,1e-05,106.96203,1.357522,1.461245,1.152529,4.4766003e+09,41.97045,0.948406,0.899487,1.8836,1.052432,0.514675,0.130871,2.174811,0,324484,2.236845,0,0,0,0,0,0,0,0,1.627203,2.896857,28.954464,12.66853,2.743243,-5.660808,10.487645,-0.134403,1.909136,NaN,77.81567,321.86243,3.248688,0,0,0,0,0,0,1,8192,0,0,0,0,0,0,0,0,0,3,3,176,167,11,11,3,9010,0,0,1362p100,"",PSF,1369p106,0.39029287768397325
SDSSJ121329.07+181029.1  ,4.5  ,183.371125,18.1747639,19.175486,0.132251,9906628245131372,18.17474017809928,183.37115507825155,17.962908161090304,175.6100427766566,77.48694368726007,256.6385201874961,58193.241505240745,57110.18500591259,3949878596595963904,434553,3.663877,2.777677,5.990115,670.46063,765.66077,21464.285,21464.174,21464.209,21464.242,0,6.094377e+12,1.364291,5.499354,6.488112,5.132051,7.105278,-193.70758,9.954275,22.162733,20.649221,20.469704,20.724272,20.371048,NaN,20.004976,0.02906,0.972877,4.033261,7.489344,0.972909,4.033477,7.490302,1.251835,1183.2861,428.70016,3.219564,0.70769,0.00095,1.2e-05,86.85181,5.189737,6.456237,5.116552,7.100696,-193.6604,9.636799,0.000144,0.000129,0.543952,0.551168,3.672417,4.038061,0.000489,0.749001,0.99853,0.995988,0.00651,0.008408,0.014372,NaN,3.640833,1.344838,18.663597,0.015882,NaN,6.068191,20.505552,2.367252,51.974873,20.938753,4.232141,19.748888,852.1032,347.04443,61.25623,1.543995,3547841,22.256132,20.712137,20.475052,20.727556,20.371748,NaN,20.040169,0.917572,0.943699,0.995087,0.99698,0.999355,0.999756,0.968107,3.663808,2.777601,5.989676,114956597,4204,0,0,0,0,0,0,1459.4788,672.8193,4.350901,0.76772,0.000943,1.2e-05,95.47475,1.27607,1.11259,1.639998,5.4611804e+11,12.373116,1.514383,1.696498,0.884817,0.50371,0.578447,0.102601,1.102049,2015.5,270345,0.671968,0,0,0,0,0,0,0,0,43.061768,107.453896,11.58452,4.304265,0.218897,-0.673279,89.80949,-0.252504,0.355808,NaN,64.37958,73.55421,-0.434883,0,0,0,0,0,0,1,128,66,66,3,0,4,68,5,0,0,3,3,184,178,14,14,3,9010,0,0,1832p182,G2,PSF,1839p181,0.13370546433908886
